,state,city,address,name,business_id
254,OH,Medina,500 S Court St,Papa John's Pizza,lCl_-LHbb5QTSvac-HQHEw
255,OH,Medina,"3725 Medina Rd, Ste 112",Santosuossos'pizza Pasta Vino,j9Z3c0OVhpv8ZDntMBEsiQ
256,OH,Amherst,7998 Leavitt Rd,Burger King,pfGV7rxls65U-yusYR_zfw
257,OH,Cleveland,10223 Brookpark Rd,Subway,hGEutUMfbpSdCiekvbW-rg
258,OH,Willowick,32601 Vine St,Wendy's,IMZE8ujP9-lHpuhbum8ECA
259,OH,Cleveland,17105 Grovewood Ave,Grovewood Tavern and Wine Bar,BLfCMa2yWNo70D3wwAxwow
260,OH,Chardon,205 Main St,Square Bistro,Qg6JmG0EDCQ6-EE9Wufh3g
261,OH,Avon,1401 Center Rd,Panda Express,GeeR1ScER2WpFoJs1sTjsA
262,OH,Kent,1255 W Main St,Longhitano's Gallery Pub & Grille,565uVvO-hFqbajFNkt0hnw
263,OH,Lakewood,1331 W 117th St,Wendy's,bUbKPCN1RQcykWHj6jZCig
264,OH,Avon,36759 Detroit Rd,El Pastor Mexican Grill,4U4YPnh-eE5FVlDFuDuCKg
265,OH,Cleveland,4333 Mayfield Rd,Alesci's of South Euclid,ohIzA0mZOtS6_9q_pJYKrg
266,OH,Parma Heights,6339 Olde York Rd,Udupi Cafe,gWeNzHtxFh_Bv_am6WXIyA
267,OH,Cleveland,15200 Puritas Ave,China Chef,Kxlt3ZNmTzbxRFYelWAmKA
268,OH,Avon Lake,32858 Walker Rd,The Wood Fire Grille,HpWZ7x8ioIABA7JPwWhcAA
269,OH,Cleveland,9500 Euclid Ave,Moe's Southwest Grill,gDZm9f38d5Liuvcd75_FZg
270,OH,Twinsburg,9224 Darrow Rd,Rav's Creekside Tap and Grill,LQ7yyQmiDeqlevXKNFsGxw
271,OH,Northfield,500 W Aurora Rd,Joe's Restaurant,r-EQRM_IVDzKTxCpHSEOjQ
272,OH,Brooklyn,8696 Brookpark Rd,Golden Corral,iOhHDavGdswJQlPW5luGaw
273,OH,Mentor,8500 Station St,Match Works Tavern,PhbBtg1a2QfzpZFRwUrc0A
274,OH,Mentor,9174 Mentor Ave,Applebee's,yBufRP1YQp9vXmId_Y2iEQ
275,OH,Streetsboro,9436 State Rt 14,Eat'n Park Streetsboro,tVqsAvDfxKuMi_Inxp2g0Q
276,OH,Cleveland,6504 Detroit Ave,Rincón Criollo,j4170xdQJTwSvXFpsQzWtg
277,OH,Shaker Heights,16933 Chagrin Blvd,Hibachi To Go,FDl-B4kuvpAsY8QPgXwQAA
278,OH,Lakewood,16208 Madison Ave,Subway,2ggCa6Lfc3M2xtQwjwMPfg
279,OH,Willoughby,38040 3rd St,Lure Bistro,u_1EIg-c3d8XYfrmcdHX3w
280,OH,Hudson,240 E Hines Hill Rd,Cruisers Bar and Grill,0lFAD4CuWcQVl9u3-lRaCQ
281,OH,Hudson,11 Atterbury Blvd,Varsity Club of Hudson,neHxzHKgk_FhpPwZ-3XP5w
282,OH,Amherst,500 N Leavitt Rd,McDonald's,QzpdN_I4B_A6b5PzPIUchA
283,OH,Willoughby,36099 Euclid Ave,Burger Nuts,xUmJ7XsZDPTmg26bkh00Zg
284,OH,Independence,"6901 Rockside Rd, Independence",Zoup!,XoNkbtX-F6aj-rJiunt2Bg
285,OH,Cleveland,1615 Golden Gate Plz,Chuck E. Cheese's,GoWNE6T23FNqSG0njOtiig
286,OH,Parma Heights,6211 W 130th St,Uncle Joe's Bar & Grill,kKTXiGVLEVpPA7r2R6baVw
287,OH,Mentor,7280 Center St,Yours Truly Restaurants,WdE3GQf5RDnl5Pmji5S5Iw
288,OH,Woodmere,28700 Chagrin Blvd,Davis Bakery & Delicatessen,EMmCHg3Fgk9jZrHVB8OJXw
289,OH,Mayfield Heights,6232 Mayfield Rd,Firehouse Subs,08JPvTyVYt6I4PbGkQ76jQ
290,OH,Stow,4141 Bridgewater Pkwy,Brubaker's Pub,PJ1vi56FGCvQMyfYvnAqgA
291,OH,Elyria,114 Antioch Dr,Stubby's Pub & Grub,5lafAKe2CvYteHvzdZl34A
292,OH,Wickliffe,30441 Euclid Ave,Giuseppe's Pizza & Subs,cfMqHwJc4qgdIL6oew9EJQ
293,OH,Lakewood,14412 Detroit Ave,Two Dads' Diner,ncn2d0frqLSIFP1_DLXzow
294,OH,Cleveland,236 Euclid Ave,PIZZAFIRE,B6nhGEqt6rzXw6TwltTspA
295,OH,Cleveland,308 Euclid Ave,Foundation Room,KWnLw61n0v4plYLhmD4v7w
296,OH,Cleveland,402 Euclid Ave,Corner Alley,ToHKLIjR05Rz9boWvmWaPA
297,OH,Cleveland,718 Som Center Rd,Fisher's Tavern,KhtmCNHqCH6cnxirsenndA
298,OH,Lakewood,15625 Detroit Ave,Niko's,CvhuXxfFlLPMa-0ucZHPOA
299,OH,Northfield,10777 Northfield Rd,Fresh Harvest Buffet,rcIZbbta7Yn_wEx52d5YfQ
300,OH,Cleveland,824 W St Clair Ave,Cleveland Chop,9JUynLfWPwe1X9gsJS6FTA
301,OH,Fairlawn,"3265 W Market St, Ste 85",BJ's Restaurant & Brewhouse,hxedolqDRVlKA_iOoI09Ng
302,OH,North Ridgeville,34210 Center Ridge Rd,Pizza Hut,SD54jcttbv8l1WJbOUXXQQ
303,OH,Willoughby,4138 Erie St,Arabica,RCsid-VHYQI4UHWEII7s4Q
304,OH,Cleveland,6208 Broadway Ave,China Kitchen,5KluMMlJvYZGGFpGjdBDhg
305,OH,Mayfield Heights,6629 Mayfield Rd,Best Gyros,6CBk7rX5vDiwWHEMxHJQnQ
306,OH,Aurora,395 N Aurora Rd,El Camino,Fxk23pD0vgRa95u1mPQ4tQ
307,OH,Parma,8303 Day Dr,Make Believe,6NDdfWunMCPWOnOxev2Nrw
308,OH,Beachwood,"23230 Chagrin Blvd, Ste 105",Cafe 56 Grill,n3A4kXeCad9L-nfarSDY7A
309,OH,North Royalton,9385 W Sprague Rd,Tony Maloney's,GQkCw7318u55O1JSCZL1Uw
310,OH,Chagrin Falls,8533 East Washington St,Brickhouse Burgers,TIpwAF4h4A7Smj17T8uL9A
311,OH,Cleveland,1869 Taylor Rd,Kinneret Kosher Pizza Restaurant,vJOwJQF4sDqBbecUK4cVRg
312,OH,Highland Heights,775 Alpha Dr,Hibachi Japanese Steakhouse,jSnkD2SpD-jcJjBjmxqHpw
313,OH,Cleveland,16902 Harvard Ave,Wingstop,L94TmVg3KpFn9br5LlD56g
314,OH,Parma,7647 Day Dr,Arby's,uQBAiqEx6yYjidHSUoUMUw
315,OH,Cuyahoga Falls,2345 4th St,Subway,B_FkJXtkmpDoDiP8bjot2g
316,OH,Broadview Heights,1100 W Royalton Rd,Jocko's Bar & Grill,tVpF5TZDkTHz8xKwRPlZJQ
317,OH,Grafton,931 Main St,EatatTwenty's,FkNv7f563F08NH0LDMnntg
318,OH,Mentor,9210 Mentor Ave,Bruegger's Bagels,XO1t620R1W-J27GMcBYBZA
319,OH,Mentor,9361 Mentor Ave,Boston Market,ACzmcBamUtLMJNUz8ywQxA
320,OH,Mentor,9407 Mentor Ave,Hop Hing Chinese Restaurant,Xs_QOxzPZETqZ3MeNStvYA
321,OH,Cleveland,5866 Mayfield Rd,China Buffet,jhNV1xO2q1_61REv2YQAtg
322,OH,Rocky River,21625 Center Ridge Rd,Subway,GJvh9J3Isdn2N4I_3j7OfQ
323,OH,Cleveland,7500 Detroit Ave,Burger King,nZ4uuPHq0QLM5DwI52aO3Q
324,OH,Cleveland Heights,2206 Lee Rd,Ariyoshi Japanese Restaurant,d_tubLVx2pnTZXvXFfcOeQ
325,OH,Painesville,9 Park Rd,Glenda's Pizza Depot,drRQFkC9yRXXZUhktaMplA
326,OH,Cleveland,2621 W 14th St,Grumpy's Cafe,cUwNW5NEua_yMcAx-X2sMg
327,OH,Middlefield,15620 W High St,Vinny's Pizza,dxFttMFR4eVlZ2b5s6yAjQ
328,OH,Parma,5494 Pearl Rd,The Hot Dog Diner,1d-bskPWu2zKZSEa2-4kfA
329,OH,Rocky River,21675 Center Ridge Rd,McDonald's,2pWpFiaAY_RYqx-sVqLlRg
330,OH,Fairlawn,2955 W Market St,Mr G's Pizzeria & Wings,1RgX-EAQrGoPMvy9ntEXsw
331,OH,columbia station,24517 Sprague Rd,West River Cafe,kDIDf6LRDlky3nJDtcbWvg
332,OH,Cleveland,1374 Som Center Rd,Wendy's,5wyCSyKqUCjRZKDaWX_fmQ
333,OH,Lakewood,14201 Madison Ave,Smokin Thyme Kitchen,FXCnmBZvK_7vaXOIv8txmw
334,OH,Brunswick,63 Pearl Rd,Los 4 Amigos,6wkbvqm_vtkqgYrZcXfSZg
335,OH,Independence,6901 Rockside Rd,Suds and Sliders,FRFHeIau2YmIoSY6ytOlFg
336,OH,Amherst,2269 Kresge Dr,Don Tequila,Uxh0fXFH_QQBivRnIBpdiw
337,OH,Richmond Heights,239 Richmond Rd,5 Points Grille,FPubDLRsgfCwSpGw_qZyUQ
338,OH,Brunswick,5288 Center Rd,Riverstone Taverne,eOZiSu4_EuGf3Tha_lmUwQ
339,OH,Independence,4807 Rockside Rd,Chop'd Salads,PX0v74DjqZZJUZ7xChZA5A
340,OH,Cleveland Heights,13187 Cedar Rd,Fresh & Meaty Burgers,cdHqkN6Mi6Q5WlwgOyokUA
341,OH,Parma,6058 Broadview Rd,Papa John's Pizza,mmTUGqCoZ28CAHNmY-ZTwg
342,OH,Avon,38244 Colorado Ave,Mulligans Pub and Grill,2MnNaZcNG_2whC9NyL4qgA
343,OH,Euclid,800 E 222nd St,Marta's Restaurant & Bar,R0SWtoj8DAAgrZ1ppm1zTA
344,OH,Mentor,8748 Mentor Ave,BurgerFi,a2sd-TK6b6kCud8Nf_30tA
345,OH,Cleveland,1313 W 117th St,El Jalapeños,tNJgmbODR-N0qdPGy4Vsrw
346,OH,Painesville,12830 Painesville Warren Rd,Capps Tavern & Eatery,77N_IPeA6Cb70_5m6SwhHQ
347,OH,Copley,45 Montrose West Ave,LongHorn Steakhouse,33aNXOprvIR-rtxKTUNBbQ
348,OH,Brooklyn,5100 Tiedeman Rd,Cracker Barrel Old Country Store,JC-8I-jD2FUaFc3512dVcQ
349,OH,Cleveland,2064 Euclid Ave,Rascal House,4s-eHLQcoMqAgfzbiQsKIw
350,OH,Brooklyn,10310 Cascade Crossing,New Orleans Showboat,DcLdC--ZeKmBg2Dpe4dkjw
351,OH,Parma,7703 W Ridgewood Dr,Watami Japanese Seafood Buffet & Grill,3LtH0YjJQGiIRSXI-SsKtQ
352,OH,Willoughby,4829 Robinhood Dr,Pulp Juice and Smoothie Bar,vxKmaGGykiLh0wdknvK-1Q
353,OH,Cleveland,3922 St Clair Ave NE,Bo Loong,USRXU4ASBAFSKhlk-KVrCw
354,OH,Bedford,24 Center Rd,Marco's Pizza,r-r-aHrFKEXGcvDoBolWvg
355,OH,Painesville,211 N Saint Clair St,Cuzins Soul Food,KUZykABD2mpdzgsd5QTedw
356,OH,Amherst,254 Park Ave,Perk Avenue Cafe,add5ccbbrMjIeFRI0-W57g
357,OH,North Royalton,12841 State Rd,Michael's Place Restaurant,4W2-b1HcT60XSUdqu5MgOw
358,OH,Willowick,28898 Lake Shore Blvd,Hundred Flowers,sAhKuHKCKu9p8gy9vVsXnA
359,OH,Willoughby,"5900 SOM Ctr Rd, Ste 13",Cafe Europa and Bistro,9zCVPPA-HINPq6HrRxm_RQ
360,OH,Strongsville,14393 Pearl Rd,Dean's House,dRT7tLyakasIjJ4B0Fm92Q
361,OH,Cleveland,5310 State Rd,Dagwood Sandwich Shop,uTKrt3rE4xgYyuiOtRWDvw
362,OH,Painesville,428-440 Lawnview Ave,El Mero Mero 2,g8CD2B-XrBnTM5zgoHneEA
363,OH,Willoughby,36333 Vine St,Waffle House,wKmBynAw25cTV89KcxSu9Q
364,OH,Cleveland,Tower City Ctr,Pedro's Pedro's,cL38u23Ez492pToB4xZZXQ
365,OH,Cleveland,6671 Pearl Rd,Burger King,wYcCWaqjikA6DnLFBthj_g
366,OH,Northfield,10418 Northfield Rd,Russo's Pizza,hV9XufCpXMn2eOHzKZshHQ
367,OH,Chagrin Falls,8233 E Washington St,Washington Street Diner,AWoSFsyyj0gKXmX-5X_pyQ
368,OH,North Royalton,5630 Wallings Rd,Hop Hing,DAjL3wbT4Mrh0OcAFU-iLA
369,OH,Lakewood,14536 Detroit Ave,Aladdin's Eatery,2-9wu090DJutG_MPUgPWQw
370,OH,Mentor,7880 Mentor Ave,BJ's Restaurant & Brewhouse,zc0sUY7iWuJB93AHWKy_xw
371,OH,Cleveland,1836 Euclid Ave,Rascal House,pGu7YwnkIueer-3r3pkQdg
372,OH,Parma,5324 State Rd,Hive,untdxjLVTC8wwLx_ejc4UQ
373,OH,Parma Heights,6851 W 130th St,Hounds Hotdogs & Gyros,5F_uIksIlZnL4D_U9pvRrg
374,OH,University Heights,20680 John Carroll Blvd,Pizzazz on the Circle,F56TiSa71Tk4PIQ0HN8oag
375,OH,Cleveland,1625 Euclid Ave,Acappella,u-H6djIQKi73jNtFaoSuGA
376,OH,Maple Heights,15330 Broadway Ave,Bat-A-Rama Batting Cages,54KjRndfvaibcrhbjR2qOg
377,OH,Cleveland,4059 Rocky River Dr,Brothers Pizza,WvunDFSs2hJrPHVFqB6Y1w
378,OH,Mentor,7418 Mentor Ave,Noosa Bistro,XfO5MZI2lH1U2HsMnIsYzg
379,OH,Rocky River,19310 Detroit Rd,Gusti Italian Grill,uq7iYU_joDYFKyMHLdgX_Q
380,OH,Cleveland,11526 Clifton Dr,Tick Tock Tavern,ebgu1HjoE5S45U7oKyq4sw
381,OH,Chardon,11095 Chardon Rd,Maple City Taps & Eatery,BLGo7Hnn6080YJHJAtifOw
382,OH,Lakewood,14019 Madison Ave,Greek Village Grille,qLUr-ZPGVJejkSXIUenw6w
383,OH,Parma,7468 Broadview Rd,Jersey Mike's Subs,UefV-nqjYP3EUzubgtrIAw
384,OH,North Royalton,8684 Ridge Rd,Inn Between Bar & Grill,7W9xF2zvFaaEXzy8msHGDw
385,OH,Elyria,1537 W River Rd N,Hunan King,TaDp2EiNKqHhAp21xIoggg
386,OH,Mentor,8630 Mentor Ave,Jimmys Backyard Bbq,uFtKyRCM87iPsuclOxCvdg
387,OH,Twinsburg,7995 Darrow Rd,D'Angelo's Italian Ristorante,BzerEVgnPcQPr0iFzIO8Aw
388,OH,Cleveland,1455 W 29th St,The Cleveland Flea Sunday Market,1hFksNGqkzHBgYSp8H394w
389,OH,Westlake,30006 Detroit Rd,Asuka,x5lN8HdgDVWXwoL9N7MDoQ
390,OH,Cleveland,11434 Uptown Ave,ABC the Tavern,uYl_QBtb7bXhu9sgb4kCrg
391,OH,Strongsville,18737 Royalton Rd,Gran Fiesta,q6BiPGNf2ANWkwal9HPkQg
392,OH,Independence,6901 Rockside Rd,Aladdin's Eatery,7ot8LYmnLhiN726E9dtAgA
393,OH,Avon,35956 Detroit Rd,Mandarin,aAiDjaeWjiD8XxRBGMLKyw
394,OH,Fairlawn,"Rosemont Commons Plaza, 3750 W Market St, Unit E",Bombay Grill,aXGVV7OiKjajjJWd5gZCIQ
395,OH,North Olmsted,362 Great Northern Mall,Wild Mango Restaurant & Bar,OFhlZImG34476xPfyCtQCw
396,OH,Parma Heights,6405 Pearl Rd,Cleats,dG9ai2DfcdlDDESttmjONg
397,OH,Cleveland,"1801 E 9th St, Fl 1, Ohio Savings Plaza",Porcelli's Italian Bistro,V2sxcWosKBDwxZQ3J7unOQ
398,OH,Cleveland,5190 Pearl Rd,Little Caesars Pizza,yZE8Vwam62qWB5bO0kvp6w
399,OH,Cleveland,4754 Ridge Rd,Rockne's,EVfJbLXSMZOF8K3vFOaLOw
400,OH,Mentor,9570 Mentor Ave,Zappitelli's Pizza,O54jXbKjZte4qVYabYjGjg
401,OH,Beachwood,28699 Chagrin Blvd,Chop It Salad Co,JhLwxtcnT_29skfHvS3btQ
402,OH,Lakewood,14725 Detroit Ave,Eddie Cerino's Casual Italian,9NGXZyn-GHYB-vKC63gOag
403,OH,Cleveland,18400 Detroit Ave,Papa John's Pizza,RRUyGOb4MDlPLNHIq9gMRg
404,OH,Chardon,209 Center St,Joey's Italian Grill,D8ztK8n4L0_6cAslAPFYTg
405,OH,Bedford,720 Broadway Ave,Bedford Falls Café,HoSDjKKR8GtpeSqzrwf8ew
406,OH,Aurora,242 E Garfield Rd,Guys Pizza,rBU_G1wrSoiylPYj19HDNA
407,OH,Cuyahoga Falls,1833 State Rd,Arthur Treacher's,B_Zi_3inMGSxN_HEKssmng
408,OH,Cleveland,Cleveland Hopkins International Airport,Subway,Gbo1RSbSjl0Mj_ekV0MS4w
409,OH,Strongsville,19616 W 130th St,Bennett's Bar & Pizzeria,fkxDuUBMc9G7lCrk6nWeVg
410,OH,Munroe Falls,301 S Main St,Cornerstone Market & Deli,eZ423jsTh3g9QTt2w-UTyg
411,OH,Parma,8109 W Ridgewood Dr,Panera Bread,ozbJnrIXXOLWmriHdUnI6g
412,OH,Parma,6895 Ridge Rd,Panda Express,owV0aSgh4t_9aG56iPxGEw
413,OH,Beachwood,26300 Cedar Rd,Fresh Healthy Cafe,bhWP6FLGTGQourruQwrH9g
414,OH,Cleveland,6339 Olde York Rd,Dakshin Indian Bistro,uqPHO-o4stxGXLdxP3WNig
415,OH,Euclid,937 E 222nd St,Euclid Paninis Bar and Grill,Vgdeb9wLsQ2HuK_JG1n8xw
416,OH,Cleveland,2123 E 2nd St,2nd & High Social House,aGMU3qMFOQzG0DT2akMfng
417,OH,Lakewood,14701 Detroit Ave,The Detroiter,4lCTd6-EzOuKl4YbH9gnxw
418,OH,Avon,38790 Chester Rd,Wood & Wine,WiU6fACNR6uUAC_6X5z-SQ
419,OH,Strongsville,14769 Pearl Rd,Sorella's Pizza,TwYdL1qY7FFBl1BqCo-CJw
420,OH,Cleveland,2814 Detroit Ave,Bounce Cleveland,nBmpmc4R7LP8HjII7DJgkA
421,OH,Cleveland Heights,1903 South Taylor Rd,Pizza Hut,5x0yRV0ds9IN1ZIlo3XJ6g
422,OH,Strongsville,13359 Pearl Rd,Tom + Chee,WIcEQvXQQArCeYpQ-FryJg
423,OH,Cleveland,14716 Harvard Ave,Harvard Deli,nCK19UJUHdX5bXWAASr-Ww
424,OH,Medina,17 Public Sq,Main Street Cafe,IqKanbuCPO4kTBElID3V1Q
425,OH,Bedford,25780 Miles Rd,Tang's Wok,fVLWfO97Ddac26ptnMuE3A
426,OH,Cleveland,5300 Riverside Dr,Great Lakes Brewing Co.,mLjDh0vQYBCY6g9T1HczVw
427,OH,Parma,5747 Chevrolet Blvd,Priya Indian Restaurant,9cGvOaA1BYw-ByOXjNbu9A
428,OH,Olmsted Falls,8072 Columbia Rd,Matteo's Casual Italian,cdLjMoQPRtdWN4g6LW650w
429,OH,Cleveland,5720 Ridge Rd,China Express,loXkZgAd70KMjP8ISCnZPQ
430,OH,Lakewood,14224 Madison Ave,El Tango Latin Grill,jdaqp6fW0TqP2TdHatB7Pw
431,OH,Strongsville,19616 W 130th St,The Barking Bullfrog,0tG3fXLR6SD388aXc3w_0w
432,OH,Strongsville,14610 Pearl Rd,Sweet Mango Thai Cuisine,eBeTO_2kXxa6UDjvIGAM2g
433,OH,Cleveland,2053 Ontario St,Ontario Street Cafe,iIe6PLxsZDVyrKf4ziKxyw
434,OH,Kent,120 S Water St,Steak Eez,_KsRqWzmz3VleuTn-kHsNQ
435,OH,Lyndhurst,5708 Mayfield Road,Outback Steakhouse,oG5Sz7phCksWWjITJlgJNA
436,OH,Cleveland,8505-09 Madison Ave,Villa Y Zapata,dQwjYLmQXb06CpMPIpm5-g
437,OH,Hudson,"180 W Streetsboro St, Ste 7",Blasiole's Pizza,mOgZ0U8hO_ot7mGRd6BFyg
438,OH,Cleveland,11609 Detroit Ave,Brothers Lounge,_wpUUDnJwrn7eSYAjnv7WA
439,OH,Cleveland,2043 E 4th St,Butcher and the Brewer,vdloJPM3bSpQTMlwdFek2A
440,OH,Lakewood,1500 Scenic Park Loop Trl,Nelly Belly,rvZ5PwoDd7gfCQie--066w
441,OH,Cleveland,1992 Warrensville Center Rd,Battiste & Dupree Cajun Grill,QUjJmpTQvGus8WfYq1dtOw
442,OH,Lakewood,13800 Detroit Ave,Szechwan Garden,4v_RbefzvGkixXXJkn-bzw
443,OH,Amherst,2255 Kresge Dr,Jin House,nDT0T3yW6G89vzdx4p_P4A
444,OH,Cleveland,468 Richmond Rd,Mr Hero,T0V6pK7kJWTrTiB788ED6g
445,OH,Cleveland,12980 W Sprague Rd,Dairy Queen,Jdqg97lLo_qJlCqU9RjIEA
446,OH,Kent,135 E Erie St,Tree City Coffee & Pastry,QvI-IZJvfpdWINxVghv07A
447,OH,Mentor,7080 Wayside Dr,Wild Spork Food Truck,zb1yPP0rl0kmfXUvR9ykWw
448,OH,Cleveland,"6370 York Rd, Ste 5",Pounders Bar & Grill,lfdiEgr4xbbn6waskIZj4A
449,OH,North Olmsted,26410 Great Northern Shop Ctr,Famous Dave's,8dK-8e006F_it5bNxTVlaQ
450,OH,Bedford,792 Broadway Ave,Megans Family Restaurant,HUG60U21ZRxU66Sn0tBJHw
451,OH,Cleveland,1432 W 29th St,Beet Jar Juicebar & Takeaway,JBt7b3Z9of23xuz3_uIq3Q
452,OH,Avon,37040 Detroit Rd,Stray Goose,8xpSoJ4luTA8RpoyZxVZyQ
453,OH,Strongsville,15040 Pearl Rd,Sakura Sushi House,VEa-IUbIgi9dmpCFMTn8Tw
454,OH,Cleveland,12021 Mayfield Rd,Little Italy's Feast of the Assumption,j6JAY0KpNCVgOmq9G6MZuA
455,OH,Cleveland,3120 Bridge Ave,Johnny Mango World Cafe & Bar,EP1do6l8hLyIGEru0gN3EQ
456,OH,Willoughby,4082 Clark Ave,Young's Sushi,yxAkKSctlxeJpKuiLoDqBg
457,OH,Valley City,6757 Center Rd,Gandalf's Pub,gp0lkqiaQ-LQFUPwztYl0Q
458,OH,Cleveland,17446 Lorain Ave,Red Lantern Kitchen & Bar,TnO9SmZoRNfJlbNV1wBKYw
459,OH,Cuyahoga Falls,200 Howe Ave,Eat'n Park,MGY1f5dxhRiCFSFJwNlf9g
460,OH,Cuyahoga Falls,2014 2nd St,16 Kids Deli,eMsYgfg-oKX1vHPE1Z6p0g
461,OH,Cleveland,1406 W 29th St,Ohio City Cafe,myWTU6p921CBUrx3JclCfg
462,OH,North Olmsted,"25102 Brookpark Rd, Ste 130",Foo Sing,xXGRRmCIf6t6Bn-NvxHYwA
463,OH,Cleveland,12117 Mayfield Rd,Tavern Of Little Italy,_PUGXxBeY2Z9OOosFS056w
464,OH,Westlake,151 Crocker Park Blvd,Aladdin's Eatery,EpJhRvkGDFE-GDPHM32klw
465,OH,University Heights,13892 Cedar Rd,Ribsticks BBQ,_HqZV2Y9VGPNFbSMNs84bQ
466,OH,Cuyahoga Falls,480 Howe Ave,Olive Garden Italian Restaurant,TIYnquDIPdYmVJK4GNeXSQ
467,OH,Cleveland Heights,1803 Coventry Rd,Que Tal Fresh Mexican Grill,zgAh21YWYaZUSEGi_E5SVg
468,OH,Garfield Heights,5141 Turney Rd,Del's Wings N Things,ZgNBVfLwHTMksImb4MSkIg
469,OH,Cleveland,14458 Cedar Rd,Subway,rts9r2F-st7UQCDkplOivg
470,OH,Willoughby Hills,34400 Chardon Rd,Mario Fazio's Restaurant & Catering,HC7XYU669ZXbE1cChU5U0Q
471,OH,Mentor,7824 Reynolds Rd,DiBella's Subs,dt98YQKpfQ1onQcQ8qpV5g
472,OH,Cleveland Heights,1824 Coventry Rd,Tommy's Restaurant,MVIthKWqwkQz0dai7LkVzQ
473,OH,North Olmsted,26420 Great Northern Shop Ctr,Chipotle Mexican Grill,aHDJO8v0WfTRSE2NblNpDw
474,OH,Independence,6100 Rockside Pl,Outback Steakhouse,h-hXxl_9f-QdTYUIx0ar8A
475,OH,Cleveland,2391 W 11th St,Porcelli's Bistro,qMyYUz_V9I-jor53xb3bMQ
476,OH,Cleveland,1001 Huron Rd E,Restore Cold Pressed,2L0I4w2_32aVJq-IzhZSig
477,OH,Cleveland,,Touch Supper Truck,yhxv_FcPrWQglM0g0DSEwQ
478,OH,Cleveland,22535 Lorain Rd,McDonald's,vcV1q5onsIMFhOBxwNow7A
479,OH,Richfield,4252 Broadview Rd,Teschner's Tavern,4idDscpVRyQIPbhg6n4IgA
480,OH,Cleveland,2317 Denison Ave,Moncho's Bar & Grill,UXXAzmuz2olKSpte9eF4Vw
481,OH,Rocky River,19333 Detroit Rd,Mellow Mushroom,WBay6AZsHMExtMQsRc9-bQ
482,OH,Lakewood,17900 Detroit Ave,Eddy & Iggy's,5k8HPQwFI47DXp58DPNl0Q
483,OH,Parma,7601 W Ridgewood Rd,Chuck E. Cheese's,kWW_EvMdS87-sXadKsqtXQ
484,OH,Broadview Heights,1003 W Royalton Rd,C-Town Grill & Bar,foQBU09EoYrJpokEz-Ueug
485,OH,Euclid,23749 Lake Shore Blvd,Stevenson's Bar,_1qJqLzrgKSwcL0-wizidA
486,OH,Broadview Heights,8021 Broadview Rd,China Wok,-cnAmACYQpwRyfjuZHay3w
487,OH,Fairlawn,3737 W Market St,PIZZAFIRE,qrCWmo0o3On13ltqOdRgkw
488,OH,Eastlake,36231 Lakeshore Blvd,The National Pizza & Wing,uIBNPHjj7Wupu9tDG7lQiw
489,OH,Berea,58 Front St,The Cornerstone Brewing Company,8pSKJ_qRUotjFl_bjH_GQA
490,OH,Cleveland Heights,2165 S Taylor Rd,Teresa's Pizza,MtjwVcFHvtogmJZ7De8M9Q
491,OH,Cleveland,12503 Union Ave,Cmb Soul Food,5AWuy1gmFuqyQfj0484fcA
492,OH,Parma Heights,6328 Pearl Rd,Chennai Delicacy,a3ENXfC1ska3HmRHb5Ew9w
493,OH,Strongsville,12380 Pearl Rd,Burger King,HAt7VY-_uhl_ERUpGVqwVQ
494,OH,Mentor,9552 Mentor Ave,QDOBA Mexican Eats,rRAKvF-E_fnikHK4WSpXrA
495,OH,Solon,"28500 Miles Rd, Ste J",Organic Energy Restaurant and Power Juice Cafe,dGnyW_3CMSpO9atbhhPBvQ
496,OH,Rocky River,19985 Lake Rd,Bearden's Restaurant,PUos6w1aB2GX6Qakf9616w
497,OH,Cleveland,2245 Lee Rd,Best Gyros,jhCcZgDhPh5oiPgOXYTkrg
498,OH,Elyria,360 Cleveland St,Sambino's Pizza,uDHZW-ueJm9UxSkuNuVmtQ
499,OH,Cleveland,"740 W Superior Ave, Ste 102",House of Cues Cafe,9x6YjEmCwErs1UTFuYDOOQ
500,OH,Cleveland,3216 Payne Ave,Payne Laundromat,gWgWn4lkRQZwfCP-LBJ2xA
501,OH,Richfield,4880 Brecksville Rd,Memories,2CmLLrNHS_IBxzFllXx83g
502,OH,Painesville,1840 Mentor Ave,Hellriegel's Inn,mJbrw3Y3NOjCKj2I5t8YsA
503,OH,Sagamore Hills,9750 Olde 8 Rd,The Pit Stop Bar & Grille,K_LPRrt7GwuBbFIrCYG8Jw
504,OH,Middlefield,15412 W High St,Tai Pan,i6CxDaUKAj-HKWijwY9yGg
505,OH,Rocky River,19110 Old Detroit Rd,Tartine Bistro & Wine Bar,OkC86YtZ0Nm19my5F4GGrQ
506,OH,Avon Lake,33688 Walker Rd,Lenny's Deli,vkoakhm0G9kMEhQzjFo86w
507,OH,Beachwood,25800 Central Pwky,The Pit,vwntGW400t5WG0ubjuaz5g
508,OH,Cleveland,13124 Lorain Ave,Cuisine Du Cambodge,AsVR-X40wAzI7z7oRpsbTA
509,OH,Cleveland,4602 Northfield Rd,Wendy's,tLpkSwdtqqoXwU0JAGnApw
